Desarrollador,sentiment_analysis
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,0
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,0
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,0
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,0
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,0
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,0
Facepunch Studios,2
Facepunch Studios,0
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,0
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,0
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,0
Facepunch Studios,0
Facepunch Studios,2
Facepunch Studios,0
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,0
Facepunch Studios,0
Facepunch Studios,2
Facepunch Studios,0
Facepunch Studios,0
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,0
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,0
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,0
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,0
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,0
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,0
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,0
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,0
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,0
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,2
Facepunch Studios,0
Facepunch Studios,0
Facepunch Studios,2
Facepunch Studios,2
Deepred,2
Bugbear Entertainment,2
Bugbear Entertainment,2
Bugbear Entertainment,2
"Firaxis Games,Feral Interactive (Mac)",2
"CAPCOM Co., Ltd.",0
id Software,2
id Software,2
id Software,0
Gray Matter Studios,0
id Software,2
"2K Boston,2K Australia",2
"2K Boston,2K Australia",0
"2K Boston,2K Australia",2
"2K Boston,2K Australia",0
"2K Boston,2K Australia",2
"2K Boston,2K Australia",2
"2K Boston,2K Australia",2
"2K Boston,2K Australia",2
"2K Boston,2K Australia",2
"2K Boston,2K Australia",2
"2K Boston,2K Australia",2
"2K Boston,2K Australia",2
"2K Boston,2K Australia",2
"2K Boston,2K Australia",2
"2K Boston,2K Australia",2
"2K Boston,2K Australia",2
"2K Boston,2K Australia",2
"2K Boston,2K Australia",2
"2K Boston,2K Australia",2
"2K Boston,2K Australia",2
"2K Boston,2K Australia",2
"2K Boston,2K Australia",2
"2K Boston,2K Australia",2
"2K Boston,2K Australia",0
"2K Boston,2K Australia",2
"2K Boston,2K Australia",0
"2K Boston,2K Australia",2
"2K Boston,2K Australia",2
"2K Boston,2K Australia",2
"2K Boston,2K Australia",2
"2K Boston,2K Australia",2
"2K Boston,2K Australia",2
"2K Boston,2K Australia",2
"2K Boston,2K Australia",2
"2K Boston,2K Australia",2
"2K Boston,2K Australia",2
"2K Boston,2K Australia",2
"2K Boston,2K Australia",2
"2K Boston,2K Australia",2
"2K Boston,2K Australia",2
"2K Boston,2K Australia",2
"2K Boston,2K Australia",2
"2K Boston,2K Australia",2
"2K Boston,2K Australia",2
Relic Entertainment,2
Relic Entertainment,2
Relic Entertainment,2
Relic Entertainment,0
Relic Entertainment,2
Relic Entertainment,2
Relic Entertainment,2
The Creative Assembly,2
The Creative Assembly,2
The Creative Assembly,2
The Creative Assembly,2
Rockstar North,0
Crystal Dynamics,2
Crystal Dynamics,2
Crystal Dynamics,2
Crystal Dynamics,2
Remedy Entertainment,0
Remedy Entertainment,0
Remedy Entertainment,2
EA Los Angeles,2
EA Los Angeles,2
EA Los Angeles,2
"Frontier,Aspyr (Mac)",2
"Frontier,Aspyr (Mac)",0
"Frontier,Aspyr (Mac)",2
"Frontier,Aspyr (Mac)",2
"Frontier,Aspyr (Mac)",0
"Frontier,Aspyr (Mac)",2
Ubisoft,2
Crytek Studios,2
Crytek Studios,2
Ubisoft Romania,2
1C: Maddox Games,2
BigAnt Studios,2
Bugbear Entertainment,2
Oddworld Inhabitants,2
Oddworld Inhabitants,2
Oddworld Inhabitants,2
Oddworld Inhabitants,2
Oddworld Inhabitants,2
Oddworld Inhabitants,2
Oddworld Inhabitants,2
Oddworld Inhabitants,2
Oddworld Inhabitants,2
"MicroProse Software, Inc",0
"MicroProse Software, Inc",2
GSC Game World,0
GSC Game World,2
GSC Game World,2
GSC Game World,2
GSC Game World,0
GSC Game World,2
GSC Game World,2
GSC Game World,2
Crytek,0
Crytek,0
CD PROJEKT RED,2
CD PROJEKT RED,2
CD PROJEKT RED,2
CD PROJEKT RED,2
CD PROJEKT RED,2
CD PROJEKT RED,2
CD PROJEKT RED,2
CD PROJEKT RED,2
"Red Storm Entertainment,Ubisoft Montreal",2
Traveller's Tales,2
Traveller's Tales,2
Gearbox Software,0
2D BOY,2
2D BOY,2
Rockstar New England,2
Rockstar New England,0
Rockstar New England,2
Rockstar New England,0
Rockstar New England,2
Rockstar New England,2
Rockstar New England,2
Rockstar New England,2
Rockstar New England,2
Rockstar New England,0
Rockstar New England,2
Rockstar New England,0
Rockstar New England,2
Rockstar New England,2
Rockstar New England,2
Rockstar New England,2
Ubisoft Montreal,2
Ubisoft Montreal,0
Ubisoft Montreal,2
Ubisoft Montreal,0
Meridian4,0
Meridian4,0
Meridian4,0
Volition,2
Volition,2
Volition,2
Volition,2
Volition,2
Volition,0
Volition,2
Volition,2
Volition,0
EA Redwood Shores,0
EA Redwood Shores,2
EA Redwood Shores,2
EA Redwood Shores,2
EA Redwood Shores,2
DICE,2
DICE,2
DICE,2
DICE,2
DICE,2
DICE,0
DICE,2
DICE,2
DICE,2
DICE,2
DICE,0
DICE,2
DICE,0
DICE,2
DICE,2
DICE,2
DICE,2
DICE,2
DICE,0
DICE,2
DICE,2
DICE,2
DICE,2
DICE,2
DICE,2
DICE,2
DICE,2
DICE,2
DICE,2
DICE,2
DICE,0
DICE,2
DICE,2
DICE,2
DICE,2
DICE,0
DICE,2
DICE,0
DICE,2
DICE,2
DICE,2
DICE,2
DICE,2
DICE,0
DICE,2
DICE,2
DICE,2
DICE,2
DICE,2
DICE,2
Meridian4,2
Meridian4,2
Black Sea Studios Ltd,0
"Epic Games, Inc.",2
"Epic Games, Inc.",2
"Epic Games, Inc.",2
Criterion Games,2
Criterion Games,2
Criterion Games,2
Criterion Games,2
Criterion Games,2
Criterion Games,2
Criterion Games,2
Criterion Games,2
Criterion Games,2
Reality Pump Studios,2
Reality Pump Studios,2
Reality Pump Studios,0
Gaijin Entertainment,2
Gaijin Entertainment,2
Gaijin Entertainment,2
Gaijin Entertainment,2
Gaijin Entertainment,2
Gaijin Entertainment,2
ACE Team,2
ACE Team,0
ACE Team,2
ACE Team,0
Irrational Games,2
Irrational Games,2
Radical Entertainment,2
Radical Entertainment,2
Radical Entertainment,2
Radical Entertainment,2
Radical Entertainment,2
Radical Entertainment,2
Headfirst Productions,2
Bethesda Game Studios,2
Bethesda Game Studios,2
Bethesda Game Studios,2
Bethesda Game Studios,0
Bethesda Game Studios,2
Bethesda Game Studios,0
Bethesda Game Studios,2
Bethesda Game Studios,2
Capcom,2
Pandemic Studios,0
Pandemic Studios,2
Pandemic Studios,2
Pandemic Studios,2
Pandemic Studios,2
Pandemic Studios,2
Pandemic Studios,2
Pandemic Studios,2
Pandemic Studios,2
Pandemic Studios,2
Pandemic Studios,2
Pandemic Studios,0
Pandemic Studios,0
Pandemic Studios,2
Pandemic Studios,2
Pandemic Studios,2
Pandemic Studios,2
Pandemic Studios,2
Pandemic Studios,2
Pandemic Studios,2
Pandemic Studios,0
Pandemic Studios,0
Pandemic Studios,2
Pandemic Studios,2
Pandemic Studios,2
Pandemic Studios,2
Pandemic Studios,2
Pandemic Studios,2
Pandemic Studios,2
Pandemic Studios,2
Pandemic Studios,2
Pandemic Studios,2
Saber Interactive,2
Sakari Indie,2
Sakari Indie,2
"BioWare,Aspyr (Mac)",2
"BioWare,Aspyr (Mac)",2
"BioWare,Aspyr (Mac)",2
"BioWare,Aspyr (Mac)",2
"BioWare,Aspyr (Mac)",2
"BioWare,Aspyr (Mac)",2
"BioWare,Aspyr (Mac)",2
"BioWare,Aspyr (Mac)",2
"BioWare,Aspyr (Mac)",2
"BioWare,Aspyr (Mac)",2
"BioWare,Aspyr (Mac)",2
"BioWare,Aspyr (Mac)",2
"BioWare,Aspyr (Mac)",2
"BioWare,Aspyr (Mac)",2
"BioWare,Aspyr (Mac)",2
"BioWare,Aspyr (Mac)",2
Hemisphere Games,2
Hemisphere Games,2
Black Isle Studios,2
Black Isle Studios,2
nan,0
nan,0
nan,2
"Vectorpark, Inc.",2
"Vectorpark, Inc.",2
"Vectorpark, Inc.",2
NovaLogic,2
Amanita Design,2
Amanita Design,2
Amanita Design,2
Amanita Design,2
Amanita Design,2
Amanita Design,2
EA Los Angeles,2
EA Los Angeles,2
Runic Games,2
Runic Games,2
EA Los Angeles,2
Konstantin Koshutin,2
Konstantin Koshutin,2
Croteam,0
Croteam,2
Croteam,2
Croteam,0
Croteam,2
Croteam,2
"Infinity Ward,Aspyr (Mac)",2
"Infinity Ward,Aspyr (Mac)",2
"Infinity Ward,Aspyr (Mac)",2
"Infinity Ward,Aspyr (Mac)",2
"Infinity Ward,Aspyr (Mac)",2
"Infinity Ward,Aspyr (Mac)",2
"Infinity Ward,Aspyr (Mac)",2
"Infinity Ward,Aspyr (Mac)",0
"Infinity Ward,Aspyr (Mac)",2
"Infinity Ward,Aspyr (Mac)",0
"Infinity Ward,Aspyr (Mac)",2
"Infinity Ward,Aspyr (Mac)",0
"Infinity Ward,Aspyr (Mac)",0
"Infinity Ward,Aspyr (Mac)",2
"Infinity Ward,Aspyr (Mac)",2
"Infinity Ward,Aspyr (Mac)",0
"Infinity Ward,Aspyr (Mac)",0
"Infinity Ward,Aspyr (Mac)",2
"Infinity Ward,Aspyr (Mac)",2
"Infinity Ward,Aspyr (Mac)",2
"Infinity Ward,Aspyr (Mac)",2
"Infinity Ward,Aspyr (Mac)",2
"Infinity Ward,Aspyr (Mac)",2
"Infinity Ward,Aspyr (Mac)",2
"Infinity Ward,Aspyr (Mac)",2
"Infinity Ward,Aspyr (Mac)",2
"Infinity Ward,Aspyr (Mac)",2
"Infinity Ward,Aspyr (Mac)",2
"Infinity Ward,Aspyr (Mac)",2
"Infinity Ward,Aspyr (Mac)",2
"Traveller's Tales,Feral Interactive (Mac)",2
"Traveller's Tales,Feral Interactive (Mac)",2
"Triumph Studios,Virtual Programming",0
"Triumph Studios,Virtual Programming",2
"Triumph Studios,Virtual Programming",2
EA Los Angeles,2
EA Los Angeles,2
EA Los Angeles,0
Positech Games,2
Positech Games,2
Positech Games,2
Gaijin Entertainment,2
Gaijin Entertainment,2
"LucasArts,Aspyr Studios",2
"LucasArts,Aspyr Studios",0
"LucasArts,Aspyr Studios",0
Bethesda Game Studios,2
Bethesda Game Studios,2
Bethesda Game Studios,2
Bethesda Game Studios,2
Bethesda Game Studios,2
Bethesda Game Studios,2
Bethesda Game Studios,2
Bethesda Game Studios,2
Bethesda Game Studios,0
Bethesda Game Studios,2
Bethesda Game Studios,2
Bethesda Game Studios,2
Bethesda Game Studios,2
Bethesda Game Studios,2
Bethesda Game Studios,2
Bethesda Game Studios,2
Bethesda Game Studios,2
Bethesda Game Studios,0
Bethesda Game Studios,2
Spidermonk Entertainment,2
Octoshark Studios,2
Octoshark Studios,0
Octoshark Studios,2
Octoshark Studios,2
Octoshark Studios,0
Octoshark Studios,2
Octoshark Studios,2
Octoshark Studios,0
Octoshark Studios,2
Octoshark Studios,2
Octoshark Studios,0
Octoshark Studios,2
Octoshark Studios,2
Octoshark Studios,0
Octoshark Studios,2
Octoshark Studios,2
Octoshark Studios,0
Octoshark Studios,2
TaleWorlds Entertainment,0
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,0
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,0
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,0
TaleWorlds Entertainment,0
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,0
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,0
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,0
TaleWorlds Entertainment,0
TaleWorlds Entertainment,2
TaleWorlds Entertainment,0
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,0
TaleWorlds Entertainment,2
TaleWorlds Entertainment,0
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,0
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,0
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,0
TaleWorlds Entertainment,0
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,0
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,0
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,0
TaleWorlds Entertainment,0
TaleWorlds Entertainment,2
TaleWorlds Entertainment,0
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,2
TaleWorlds Entertainment,0
TaleWorlds Entertainment,2
Rockstar North / Toronto,2
Rockstar North / Toronto,0
Rockstar North / Toronto,2
Rockstar North / Toronto,2
Rockstar North / Toronto,0
Cold Beam Games,0
Cold Beam Games,2
Cold Beam Games,2
Cold Beam Games,2
Cold Beam Games,0
Cold Beam Games,2
Cold Beam Games,2
Cold Beam Games,2
Cold Beam Games,0
Cold Beam Games,2
Cold Beam Games,2
Cold Beam Games,2
Realmforge Studios,0
Realmforge Studios,0
The Odd Gentlemen,2
The Odd Gentlemen,2
ISOTX,2
ISOTX,2
Muse Games,2
Muse Games,2
Muse Games,2
Muse Games,2
Obsidian Entertainment,2
Obsidian Entertainment,2
Obsidian Entertainment,2
Obsidian Entertainment,2
Valve,2
Valve,0
Valve,2
Valve,0
Valve,2
Valve,2
Valve,2
Valve,2
Valve,2
Valve,2
Valve,2
Valve,2
Valve,2
Valve,2
Valve,0
Valve,2
Valve,2
Valve,2
Valve,2
Valve,2
Valve,2
Valve,2
Valve,2
Valve,2
Valve,2
Valve,2
Valve,2
Valve,2
Valve,2
Valve,2
Valve,0
Valve,2
Valve,2
Valve,2
Valve,2
"EA - Maxis,Aspyr (Mac)",2
"EA - Maxis,Aspyr (Mac)",2
"EA - Maxis,Aspyr (Mac)",0
"EA - Maxis,Aspyr (Mac)",2
"EA - Maxis,Aspyr (Mac)",2
"EA - Maxis,Aspyr (Mac)",0
IO Interactive,0
IO Interactive,2
"2K Czech,Feral Interactive (Mac)",2
"2K Czech,Feral Interactive (Mac)",2
"2K Czech,Feral Interactive (Mac)",2
"2K Czech,Feral Interactive (Mac)",2
"2K Czech,Feral Interactive (Mac)",2
"2K Czech,Feral Interactive (Mac)",2
"2K Czech,Feral Interactive (Mac)",2
"2K Czech,Feral Interactive (Mac)",0
"2K Czech,Feral Interactive (Mac)",2
"2K Czech,Feral Interactive (Mac)",0
"2K Czech,Feral Interactive (Mac)",2
"2K Czech,Feral Interactive (Mac)",2
doublesix,2
Team17 Digital Ltd,2
Team17 Digital Ltd,2
Muzzy Lane Software,2
Muzzy Lane Software,2
Muzzy Lane Software,2
Paradox Development Studio,0
Paradox Development Studio,2
Paradox Development Studio,2
GSC Game World,2
Terry Cavanagh,2
Terry Cavanagh,2
Terry Cavanagh,2
Terry Cavanagh,2
Terry Cavanagh,2
Terry Cavanagh,2
Terry Cavanagh,2
Terry Cavanagh,2
Frictional Games,2
Frictional Games,2
Frictional Games,2
Frictional Games,2
Frictional Games,0
Frictional Games,0
Frictional Games,2
Frictional Games,2
Frictional Games,0
Frictional Games,2
Frictional Games,0
Frictional Games,2
Frictional Games,0
Frictional Games,2
Frictional Games,2
Frictional Games,2
Frictional Games,2
Frictional Games,0
Frictional Games,0
Frictional Games,2
Frictional Games,2
Frictional Games,0
Frictional Games,2
Frictional Games,0
Frictional Games,2
Frictional Games,0
Frictional Games,2
Frictional Games,2
Frictional Games,2
Frictional Games,2
Frictional Games,0
Frictional Games,0
Frictional Games,2
Frictional Games,2
Frictional Games,0
Frictional Games,2
Frictional Games,0
Frictional Games,2
Frictional Games,0
EasyGameStation,2
EasyGameStation,2
EasyGameStation,2
EasyGameStation,2
EasyGameStation,2
EasyGameStation,2
Subsoap,2
Subsoap,2
Subsoap,2
Subsoap,2
"Firaxis Games,Aspyr (Mac, Linux)",2
"Firaxis Games,Aspyr (Mac, Linux)",2
"Firaxis Games,Aspyr (Mac, Linux)",2
"Firaxis Games,Aspyr (Mac, Linux)",2
"Firaxis Games,Aspyr (Mac, Linux)",2
"Firaxis Games,Aspyr (Mac, Linux)",2
"Firaxis Games,Aspyr (Mac, Linux)",2
"Firaxis Games,Aspyr (Mac, Linux)",2
"Firaxis Games,Aspyr (Mac, Linux)",2
"Firaxis Games,Aspyr (Mac, Linux)",2
"Firaxis Games,Aspyr (Mac, Linux)",2
"Firaxis Games,Aspyr (Mac, Linux)",2
"Firaxis Games,Aspyr (Mac, Linux)",2
